"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"82","SC334654",2018.72733333333,24224.728,12,152422.587,128099.66,36441.862,14497.457,NA,NA,0.00840834797796485,"SC334654"
"83","SC334656",1886.03033333333,16974.273,9,151894.835,134668.515,34576.665,8520.228,NA,NA,0.00589173154212395,"SC334656"
"84","SC358792",1918.51533333333,11511.092,6,148848.411,136337.045,37141.674,3177.859,NA,NA,0.00399547384566577,"SC358792"
"85","SC358821",1892.74827272727,20820.231,11,146232.392,131020.834,46958.67,7702.723,NA,NA,0.00722665481443635,"SC358821"
"86","SC358940",1923.04266666667,17307.384,9,157720.264,126097.511,40507.212,5484.03200000001,NA,NA,0.00600735361240222,"SC358940"
"87","SC359011",1922.97825,7691.913,4,147450.68,135901.323,34708.058,4379.24200000003,NA,NA,0.00266984550333162,"SC359011"
"88","SC359012",1753.2272,8766.136,5,163382.428,111988.839,38357.843,4108.72700000001,NA,NA,0.00304270586279296,"SC359012"
"89","SC359016",1934.79133333333,17413.122,9,164327.727,136232.441,42762.154,7463.89000000001,NA,NA,0.00604405503165011,"SC359016"
"90","SC359024",1642.146,8210.73,5,151798.479,128216.283,33944.116,2048.19399999996,NA,NA,0.00284992570373196,"SC359024"
"91","SC359133",2021.5484,10107.742,5,154062.807,140470.292,29742.155,4973.52299999999,NA,NA,0.00350837425326263,"SC359133"
"92","SC359142",2097.686875,16781.495,8,165163.128,123006.814,29876.634,10311.049,NA,NA,0.00582481873689055,"SC359142"
"93","SC359191",1968.74375,7874.975,4,171015.379,130255.038,35189.903,2773.16599999997,NA,NA,0.00273338590706875,"SC359191"
"94","SC359199",1935.99909090909,21295.99,11,171580.36,122482.037,38449.635,9641.74799999996,NA,NA,0.00739178968099289,"SC359199"
"95","SC359206",1985.66757142857,13899.673,7,148690.516,133554.437,33976.789,7436.85699999996,NA,NA,0.00482454487678551,"SC359206"
"96","SC359233",1905.38914285714,26675.448,14,160258.953,133676.647,50371.411,7360.87800000003,NA,NA,0.00925898731461944,"SC359233"
