"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"64","SC334251",1575.71,7878.55,5,129180.954,88114.47,35168.303,NA,NA,NA,0.00273462678143569,"SC334251"
"65","SC334255",1698.51966666667,5095.559,3,126616.336,86850.563,27321.542,NA,NA,NA,0.00176865693659184,"SC334255"
"66","SC334288",1866.45885714286,13065.212,7,130424.398,95807.687,24032.627,2479.878,NA,NA,0.00453490536206979,"SC334288"
"67","SC334304",3441.15628571429,24088.094,7,135100.985,103393.623,32705.508,NA,16932.284,NA,0.00836092262740482,"SC334304"
"68","SC334305",3448.38483333333,20690.309,6,133278.786,103318.941,15589.924,7308.76699999999,11675.274,NA,0.00718155918380664,"SC334305"
"69","SC334310",1857.3855,3714.771,2,123254.336,95549.745,15275.255,2083.89799999999,NA,NA,0.00128938856306054,"SC334310"
"70","SC334312",2649.001,5298.002,2,136648.943,85840.506,27180.366,5298.00200000001,NA,NA,0.00183892444133753,"SC334312"
"71","SC334313",1877.568,7510.272,4,119234.436,94776.41,27384.817,2108.48800000001,NA,NA,0.00260679832546174,"SC334313"
"72","SC334314",1893.34,11360.04,6,119263.055,106638.109,31657.292,3148.23300000001,NA,NA,0.00394304404010645,"SC334314"
"73","SC334315",2389.0034,11945.017,5,117998.594,87845.465,28906.132,NA,5382.28400000001,NA,0.00414608822599394,"SC334315"
"74","SC334317",1953.92766666667,5861.783,3,121253.916,94113.276,19089.43,2739.83600000001,NA,NA,0.00203461154384556,"SC334317"
"75","SC334320",1864.4248,9322.124,5,118498.413,98514.068,35746.097,4136.18399999998,NA,NA,0.00323568803272993,"SC334320"
"76","SC334325",1826.29966666667,5478.899,3,119912.077,106927.294,24284.668,NA,NA,NA,0.0019017133785,"SC334325"
"77","SC334327",1712.3566,8561.783,5,128489.464,100780.813,28723.721,NA,NA,NA,0.00297177540139249,"SC334327"
"78","SC334328",2062.054,10310.27,5,119390.366,83296.134,38696.607,3649.06600000002,NA,NA,0.00357867126131495,"SC334328"
"79","SC334330",1699.92733333333,5099.782,3,123644.793,98406.591,34334.579,NA,NA,NA,0.00177012273028459,"SC334330"
"80","SC334332",2043.38714285714,14303.71,7,130594.627,102860.821,25138.362,5608.63199999998,NA,NA,0.00496478520030836,"SC334332"
"81","SC334333",2183.596,13101.576,6,130016.626,92739.481,29963.636,2057.47,4214.31,NA,0.00454752722374232,"SC334333"
"82","SC334633",2678.6845,10714.738,4,128452.147,98238.643,30464.559,2004.83800000002,5384.274,NA,0.00371906118395728,"SC334633"
"83","SC334635",2119.74055555556,19077.665,9,125584.272,102331.135,30945.615,10223.638,NA,NA,0.00662181412014371,"SC334635"
"84","SC334642",1761.14957142857,12328.047,7,122530.577,87183.699,40264.555,2513.95999999999,NA,NA,0.00427903706760735,"SC334642"
"85","SC334652",2019.1138,10095.569,5,127786.876,98362.665,24139.247,7021.04999999999,NA,NA,0.00350414903265599,"SC334652"
"86","SC358801",2047.937,2047.937,1,114735.114,91641.635,19159.678,2047.93700000001,NA,NA,0.00071083427367892,"SC358801"
"87","SC358993",2148.06144444444,19332.553,9,128839.286,101786.35,30286.454,6730.959,4213.82799999998,NA,0.00671028516507794,"SC358993"
"88","SC358996",2431.41466666667,7294.244,3,117486.321,95301.901,24546.322,3635.242,NA,NA,0.00253181549812168,"SC358996"
"89","SC359001",3622.6788,18113.394,5,134303.908,103187.368,16219.696,4151.43799999999,NA,10802.729,0.00628711784974348,"SC359001"
"90","SC359003",2090.237625,16721.901,8,132397.263,84548.993,28224.093,11224.012,NA,NA,0.00580413379506587,"SC359003"
"91","SC359020",1820.01,1820.01,1,119448.851,97860.517,31596.532,NA,NA,NA,0.000631721330508883,"SC359020"
"92","SC359028",1761.60657142857,12331.246,7,132839.357,112077.855,41006.862,2008.99699999997,NA,NA,0.00428014743322968,"SC359028"
